{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 66750.4915964659, 'tax': '4325.05'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [21, 12, 12, 21, 15], 'money': 92361.23549226318, 'tax': '20955.45'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [17, 15, 23, 18], 'money': 22236.39211676013, 'tax': '1159.87'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [12, 17, 12, 22], 'money': 72635.42180998065, 'tax': '15903.60'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [16, 25, 12, 14, 14, 19, 16], 'money': 61173.06672211743, 'tax': '11116.82'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [16, 23, 25, 13, 14], 'money': 88967.66779914578, 'tax': '20700.79'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [24, 25, 18, 22], 'money': 22532.145032977405, 'tax': '2336.66'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [19], 'money': 93976.80351229884, 'tax': '24123.39'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [23, 19], 'money': 85011.8490621117, 'tax': '20998.38'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [16, 25, 21, 13, 14, 18, 22], 'money': 85105.1469029005, 'tax': '17652.47'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [15, 18, 13, 19, 22, 16], 'money': 41098.36935632417, 'tax': '5110.54'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 17757.998642852555, 'tax': '1308.53'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 44402.026896315714, 'tax': '8617.08'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [19, 20, 17, 15, 17], 'money': 83961.24890953381, 'tax': '18608.96'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [17, 16, 12, 17], 'money': 29792.05581980857, 'tax': '2980.74'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [15, 13, 22, 13, 18, 12], 'money': 93980.08907384425, 'tax': '21274.33'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [16], 'money': 30655.954375647332, 'tax': '4936.95'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [21, 21, 20, 13, 12, 20], 'money': 90396.28999022156, 'tax': '20110.44'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [18, 23, 23], 'money': 33554.13774253764, 'tax': '4860.43'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [25, 19, 24, 24, 15], 'money': 82702.59706798411, 'tax': '18677.74'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [21, 20], 'money': 59613.77107362825, 'tax': '12857.42'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [24, 13, 19], 'money': 28047.332112870274, 'tax': '4098.49'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [21, 14, 16, 14], 'money': 63349.069821957615, 'tax': '13209.48'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [16, 14], 'money': 93240.3600276527, 'tax': '23058.50'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [16, 24, 18, 23], 'money': 34798.185638658404, 'tax': '5737.48'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [14, 24], 'money': 46274.410738559745, 'tax': '8309.09'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [23, 21, 25], 'money': 55616.58340549171, 'tax': '10471.48'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [15, 25, 13, 15, 25], 'money': 95095.39505017338, 'tax': '20590.76'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [22, 25, 19, 19], 'money': 75973.5988645433, 'tax': '15967.87'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [16, 16], 'money': 55601.279518907715, 'tax': '11322.35'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [16, 20, 14, 20, 13, 23], 'money': 74165.39891000398, 'tax': '14804.66'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [22, 13, 19, 13, 12, 23], 'money': 41487.73038697625, 'tax': '6521.69'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [24, 19, 15, 18, 22, 23], 'money': 16538.09547574671, 'tax': '0.00'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [21], 'money': 39333.003951979445, 'tax': '7334.91'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 61361.56015101226, 'tax': '13282.62'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [21, 20, 16, 16, 16, 21, 16], 'money': 89483.29662629533, 'tax': '18805.49'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 99923.66475340606, 'tax': '23964.39'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [16, 16, 13, 16, 19, 16, 20], 'money': 25868.336912640603, 'tax': '1854.45'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [21, 25, 19, 14, 25, 13], 'money': 68470.21662231933, 'tax': '13896.96'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [23, 24, 14], 'money': 52923.861333773944, 'tax': '11229.44'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [17, 19, 22, 20, 15, 12, 17], 'money': 80862.10846039046, 'tax': '16882.77'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [22, 18, 12, 21, 16, 16], 'money': 45625.265080417084, 'tax': '6513.82'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [14, 14], 'money': 41292.677178703336, 'tax': '6334.02'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [22, 20, 16, 15, 15, 17, 24], 'money': 56703.71491171311, 'tax': '9325.00'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [16, 14, 12, 12, 24, 22], 'money': 78626.1686807, 'tax': '15244.07'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [17, 20, 21, 17, 13], 'money': 73318.65092441381, 'tax': '14936.04'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [14, 13], 'money': 46973.4714703987, 'tax': '8542.84'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [23, 22, 16, 17, 12], 'money': 75651.13823099187, 'tax': '15835.81'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [22, 13, 13, 17, 14, 24], 'money': 63905.31601592002, 'tax': '11944.44'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [21, 23, 14], 'money': 83663.9009620891, 'tax': '18404.25'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [16, 23, 18, 24, 19, 15, 15], 'money': 18284.891166183304, 'tax': '0.00'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [23, 25, 22, 12, 14, 13], 'money': 15486.896750763257, 'tax': '0.00'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [17, 24, 17], 'money': 33583.08303799668, 'tax': '4702.43'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [23, 20, 19], 'money': 17096.53178244242, 'tax': '1286.06'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 18962.07627414044, 'tax': '2329.76'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [22], 'money': 59743.221278621735, 'tax': '13610.67'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [18, 15, 19], 'money': 74525.20064264134, 'tax': '16611.80'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 31512.255630338073, 'tax': '4683.31'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [13, 18, 21, 20], 'money': 22390.304055379278, 'tax': '690.38'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [21, 12, 20, 23, 23, 17], 'money': 59428.11109142751, 'tax': '10510.59'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [17, 12], 'money': 93640.89161662973, 'tax': '20558.04'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 78547.62237055066, 'tax': '18057.86'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [14, 15, 17, 22], 'money': 43021.732222626866, 'tax': '6575.87'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [22, 23, 25, 21], 'money': 28446.019316536498, 'tax': '3720.43'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [16, 18, 20, 23, 12, 12, 14], 'money': 37238.72108612397, 'tax': '4294.45'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [13, 23, 16, 20, 25, 25], 'money': 45251.297351728696, 'tax': '6862.85'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [17], 'money': 93675.48576283874, 'tax': '21197.38'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'long_term', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [20, 24, 20, 24], 'money': 24446.890251002806, 'tax': '2415.66'}
